"show_id","pais_id"
"80236279","1"
"80236279","8"
"80994573","1"
"70057519","2"
"80994425","1"
"60029032","5"
"81002211","1"
"80996343","1"
"80994419","1"
"80994426","6"
"80994574","1"
"80994574","14"
"80994574","19"
"80994574","5"
"70125939","8"
"80994420","93"
"70205125","2"
"70205125","52"
"70034610","1"
"80992111","5"
"80992111","62"
"80992111","65"
"80992111","66"
"80222256","1"
"80222256","8"
"80206917","1"
"80176064","1"
"80994421","1"
"70098332","2"
"80236280","20"
"80217135","20"
"80996349","20"
"80217120","5"
"80993648","16"
"70306701","20"
"80178940","1"
"80158301","29"
"70290905","1"
"80156950","18"
"80167699","8"
"80158390","5"
"70294800","1"
"80184770","85"
"80184770","11"
"80184770","13"
"80156992","29"
"80118532","28"
"80107948","1"
"80094964","5"
"80158481","14"
"80177684","50"
"80116687","4"
"80116687","23"
"70229498","1"
"20257393","1"
"20257393","2"
"20257393","34"
"80159899","30"
"80093106","1"
"80157567","25"
"80157392","2"
"80171528","1"
"80171528","11"
"80187467","1"
"80160125","1"
"80187323","2"
"80187323","17"
"80157132","1"
"80157864","1"
"80157717","5"
"80093104","3"
"80104950","25"
"80114498","2"
"80036981","1"
"80106979","40"
"80053140","33"
"80053140","94"
"80053140","19"
"80053140","30"
"80053140","14"
"80065182","1"
"70251160","1"
"80105672","2"
"80106139","3"
"80114499","39"
"80108386","6"
"80085300","6"
"81167492","1"
"80198623","1"
"81062853","14"
"81046962","20"
"81046962","56"
"80150242","2"
"80213403","20"
"80233024","20"
"81039393","20"
"1193180","5"
"1193180","1"
"1193180","6"
"1193180","30"
"1193180","31"
"70251894","5"
"70251894","1"
"70251894","6"
"70251894","30"
"70251894","31"
"80180619","5"
"80180619","1"
"80180619","6"
"80180619","30"
"80180619","31"
"80077923","5"
"80077923","1"
"80077923","6"
"80077923","30"
"80077923","31"
"80233408","5"
"70142888","25"
"81005561","39"
"81048548","5"
"81045052","53"
"80079428","1"
"80096786","1"
"80200744","56"
"80097725","25"
"80128657","14"
"70295415","27"
"81037970","6"
"81037970","13"
"81037984","5"
"81037986","6"
"81037985","3"
"81037985","1"
"80153895","27"
"80153895","6"
"70026431","1"
"70026431","30"
"80002667","7"
"80002667","1"
"80174974","1"
"80213400","1"
"80148595","27"
"70301484","14"
"80038358","3"
"80997687","55"
"80237347","1"
"80998427","1"
"80090370","1"
"81000860","6"
"81000860","5"
"81000860","1"
"81030789","4"
"81030789","23"
"81020635","1"
"80134893","1"
"81047683","14"
"81034697","1"
"80188596","1"
"80189656","1"
"81016360","25"
"70307659","34"
"80224476","29"
"80133549","27"
"80081958","2"
"81035398","1"
"70113347","2"
"80097389","1"
"80221639","13"
"81024718","5"
"21028726","1"
"80019930","1"
"80141960","14"
"80226168","5"
"81006825","1"
"81213891","1"
"498716","1"
"80220085","1"
"80244855","1"
"80244855","5"
"80244855","14"
"80244855","30"
"80244855","29"
"80134966","5"
"80134966","1"
"80220813","1"
"81048561","1"
"80237903","1"
"81026705","1"
"80122209","18"
"80109193","25"
"80208468","2"
"80117940","5"
"80998786","6"
"81047898","1"
"81047901","55"
"70261978","29"
"70279637","1"
"80049171","1"
"80048250","5"
"80048250","42"
"80048250","1"
"80189619","1"
"80099016","1"
"80123792","4"
"80132792","1"
"80132792","2"
"80132792","50"
"80132792","43"
"80132792","8"
"60024962","1"
"81031181","5"
"81031181","14"
"81031181","1"
"80107084","29"
"80118100","5"
"80118100","1"
"80196589","1"
"80183089","1"
"80125818","1"
"80125818","5"
"80125818","14"
"80192138","1"
"80169801","1"
"80239629","8"
"80239629","1"
"80145141","5"
"80145141","6"
"80145141","13"
"80991879","1"
"80991879","30"
"80180171","2"
"81023638","6"
"80223052","1"
"81020577","44"
"80190283","1"
"80148920","1"
"80226612","30"
"80226612","1"
"80226612","5"
"80226612","8"
"80233925","1"
"81021098","17"
"80194737","2"
"80214406","17"
"80192062","1"
"80193614","2"
"80117453","25"
"70296733","55"
"70296733","25"
"70296733","1"
"81026192","43"
"70109891","1"
"80003479","2"
"80163053","17"
"80208684","3"
"80124680","1"
"80073486","1"
"70302480","20"
"80175405","20"
"80175290","1"
"80214777","47"
"80214777","2"
"80079427","1"
"81026986","1"
"80216146","5"
"80149575","1"
"80144448","3"
"80100936","2"
"80192420","2"
"81160763","40"
"81160763","34"
"81054827","16"
"81020692","5"
"81020692","1"
"771476","2"
"80213401","30"
"80198056","1"
"80208083","21"
"80208083","5"
"80208083","19"
"80208083","1"
"80045818","1"
"80195429","44"
"80195429","45"
"80158485","30"
"80198661","1"
"80119375","25"
"70271454","2"
"80207371","30"
"81035279","23"
"81035279","4"
"80134721","23"
"80134721","4"
"81041182","1"
"81038575","1"
"81020612","1"
"81038976","38"
"80988257","8"
"81023713","43"
"81038583","1"
"80144442","25"
"80174219","1"
"80215322","1"
"81127902","1"
"80995039","1"
"81062580","2"
"80191988","1"
"80180373","18"
"80180373","14"
"80117452","14"
"80152003","1"
"80126875","27"
"70268449","1"
"81147285","2"
"70120142","5"
"70120142","21"
"80996973","1"
"70142824","45"
"70142824","1"
"81235729","1"
"80057599","1"
"81093113","3"
"80049358","1"
"81050192","1"
"81050192","31"
"81050192","18"
"70141971","35"
"70141971","65"
"70114021","1"
"70275751","53"
"80118718","1"
"80118718","5"
"60022265","6"
"81026003","1"
"80997602","1"
"81062828","1"
"80169611","5"
"81144867","2"
"81127333","1"
"60000878","5"
"81000864","1"
"81047445","1"
"81052265","1"
"81045085","14"
"81050190","19"
"81050190","51"
"81050190","58"
"81050190","40"
"81050190","1"
"81045065","39"
"70205712","55"
"80028965","5"
"80028965","1"
"80028965","84"
"81020716","18"
"81020716","2"
"81020716","4"
"81020716","1"
"81050191","1"
"80202078","1"
"81047446","1"
"81000511","1"
"81000511","8"
"80218104","1"
"80218104","2"
"80997719","1"
"81044856","5"
"81044856","1"
"81044857","20"
"81044857","3"
"81044857","56"
"80154682","1"
"80158543","1"
"80216543","3"
"80223136","5"
"80189955","1"
"80189955","8"
"80195807","29"
"80116307","1"
"80228321","5"
"80228321","1"
"80156940","1"
"80224233","5"
"80224233","1"
"80168300","1"
"80168300","8"
"80168300","14"
"80228282","18"
"80228282","14"
"80228282","30"
"70114977","1"
"80105342","1"
"80119140","1"
"80119140","30"
"70285683","1"
"80141338","1"
"80015154","1"
"80106440","1"
"80128690","1"
"80156769","5"
"80156769","1"
"80141337","1"
"70118799","1"
"70137753","1"
"70137753","8"
"80221553","1"
"80221553","30"
"81060049","1"
"81060049","14"
"81060049","25"
"70244163","1"
"81009823","1"
"81009823","3"
"81020668","3"
"81020668","1"
"70298946","1"
"70298946","40"
"80144144","2"
"80106504","1"
"80106504","29"
"80141335","1"
"80141335","5"
"80141335","8"
"80239306","1"
"80239306","8"
"80239306","30"
"80115030","1"
"70291114","8"
"81044299","1"
"81044299","5"
"70113534","25"
"80113667","1"
"80137087","1"
"80096955","1"
"80125593","1"
"81173792","1"
"81173792","29"
"81113919","1"
"70065107","1"
"80990532","1"
"80108149","1"
"70120182","1"
"70120182","40"
"80187307","1"
"80098203","2"
"80081960","5"
"81221873","1"
"81036539","1"
"81036539","30"
"80210995","5"
"80210995","1"
"80191048","1"
"80197526","1"
"80202273","25"
"80202273","6"
"80170870","1"
"80237329","1"
"81183491","20"
"70253597","30"
"70253597","14"
"70253597","1"
"70253597","8"
"70253597","5"
"70199239","1"
"80099306","1"
"81074060","1"
"70202600","1"
"81021294","1"
"80192136","1"
"80109128","1"
"80117811","40"
"80117811","5"
"80095649","30"
"80095649","1"
"70084788","1"
"60036237","1"
"60036237","5"
"80014637","1"
"80014637","23"
"70202138","1"
"70202138","30"
"70202138","5"
"81035731","1"
"81035731","30"
"81035731","5"
"81035731","19"
"1181488","1"
"80108158","1"
"60024942","5"
"60024942","29"
"60024942","1"
"81028791","1"
"60000891","1"
"70021648","1"
"1151188","1"
"81184681","60"
"81184681","1"
"374651","60"
"374651","1"
"70124183","1"
"70124183","30"
"70124183","25"
"70041162","1"
"70082268","1"
"70019004","1"
"70128701","1"
"1151721","1"
"60029363","1"
"80032636","1"
"1179574","1"
"81103093","1"
"60000393","51"
"60000393","1"
"60026114","1"
"70042687","1"
"523650","1"
"70104894","1"
"70081015","1"
"70081015","95"
"70081015","58"
"70100448","1"
"70118155","1"
"70118155","5"
"70044594","1"
"81088083","1"
"81088083","5"
"11819467","14"
"11819467","1"
"11819467","25"
"70065096","16"
"70000091","1"
"70000091","5"
"70019506","51"
"70019506","1"
"70150473","1"
"70131314","1"
"70284281","1"
"81084305","1"
"60021788","1"
"70112732","1"
"60021790","1"
"60031236","1"
"60032563","1"
"673843","1"
"1180086","1"
"281550","1"
"70125232","1"
"81167137","1"
"81167137","14"
"81211681","5"
"60000440","2"
"81217437","1"
"60000480","1"
"80117557","1"
"70021634","29"
"70112500","1"
"786137","2"
"60034568","2"
"80197991","1"
"70050507","5"
"70050507","1"
"70125581","1"
"846071","5"
"81085364","1"
"81140307","5"
"81140307","18"
"81140307","30"
"80188351","1"
"70128695","1"
"80095807","1"
"70121008","2"
"81167101","2"
"60000870","1"
"70260512","2"
"80135276","1"
"60035996","1"
"60035996","2"
"60035996","93"
"60000409","2"
"80201590","30"
"80201590","13"
"60022396","8"
"60022396","14"
"60022396","19"
"60022396","24"
"60022396","1"
"28631029","6"
"60022058","2"
"70077544","29"
"60023856","1"
"1029730","28"
"60029154","1"
"70103524","1"
"70021631","2"
"81012487","2"
"81044551","2"
"404067","2"
"70020296","2"
"70021652","1"
"70061763","2"
"70113006","2"
"70113006","14"
"70105370","1"
"60004484","2"
"60004483","1"
"5670479","2"
"60001808","2"
"60001807","1"
"793907","1"
"60001854","1"
"20159719","1"
"60024914","1"
"60000209","1"
"60033108","1"
"1064058","10"
"1064058","30"
"1064058","13"
"1064058","5"
"1064058","14"
"60021377","14"
"60021377","13"
"60033107","29"
"80066084","1"
"1067876","2"
"70117902","2"
"60001396","1"
"22007250","3"
"60020949","28"
"60011597","2"
"70100379","14"
"70209245","60"
"70045863","1"
"70045866","1"
"80999981","2"
"60022056","5"
"80016588","1"
"70011207","2"
"60027689","43"
"80239710","2"
"80177342","43"
"80108616","2"
"70084799","1"
"70084799","40"
"60010487","4"
"60011649","43"
"60010488","14"
"60010488","13"
"60004476","1"
"70299748","43"
"80214621","2"
"80245709","2"
"70117299","13"
"70117299","21"
"70117299","12"
"70117299","30"
"70117299","96"
"16944044","2"
"81045060","1"
"81045060","61"
"60031284","2"
"70256512","43"
"70058019","43"
"81046846","8"
"81046846","5"
"81046846","12"
"880640","1"
"880640","29"
"81052279","8"
"81052279","1"
"81052277","1"
"60026139","1"
"60026139","14"
"60026139","29"
"70101375","1"
"408911","1"
"408911","14"
"408911","29"
"80195885","1"
"80195885","14"
"80195885","29"
"80209379","1"
"70307648","1"
"70307648","60"
"70174741","1"
"70174741","60"
"70174741","29"
"60023619","1"
"70023960","1"
"70023960","60"
"80201623","1"
"80202086","1"
"80190844","1"
"80201626","1"
"80195653","1"
"80084756","1"
"70117122","1"
"80197427","1"
"80192627","1"
"80202713","1"
"80084454","1"
"80084454","14"
"80084454","29"
"70204980","1"
"70204980","12"
"70204980","29"
"70204980","14"
"80196217","1"
"80196217","14"
"80196217","29"
"80208908","1"
"80167491","1"
"80206907","1"
"80202905","14"
"80202905","1"
"80202905","8"
"60035870","1"
"80074065","1"
"80201809","43"
"80228146","1"
"70169918","5"
"70169918","8"
"80201810","97"
"80221637","4"
"80197301","1"
"19207412","5"
"80217436","1"
"80201618","1"
"70128225","1"
"80020131","1"
"80020131","25"
"70286028","1"
"80020036","6"
"70301472","6"
"70286029","60"
"70286029","5"
"80196138","40"
"80196138","1"
"80138615","25"
"70297799","14"
"70297799","13"
"80131236","8"
"70297439","1"
"80184547","42"
"70116578","1"
"80202908","4"
"80202908","23"
"80184135","8"
"80208830","1"
"80201813","1"
"80186459","1"
"80155790","1"
"1065372","42"
"80159566","3"
"80201815","1"
"80217857","5"
"80194813","42"
"70114043","29"
"80140364","23"
"80158376","1"
"80140617","1"
"80154688","1"
"70060010","19"
"70060010","2"
"80140939","8"
"80140939","1"
"80140939","5"
"80140490","13"
"80140490","2"
"80140490","40"
"80011026","1"
"80117742","1"
"80117742","8"
"80117742","13"
"80117742","5"
"80140938","1"
"80147318","1"
"80152741","1"
"80097375","3"
"80145085","25"
"80144141","1"
"80118002","1"
"80141033","1"
"80141033","6"
"80141033","19"
"80140362","6"
"80140362","14"
"80036832","1"
"70213235","1"
"70221672","1"
"70221672","40"
"70213085","1"
"70213084","1"
"70213084","6"
"70213083","53"
"70213082","53"
"70213081","53"
"70213080","53"
"70213079","2"
"70213078","53"
"70213077","53"
"70213076","53"
"70221673","53"
"70221570","50"
"70221571","53"
"70221569","53"
"80008257","53"
"80092837","53"
"70259568","1"
"70242898","53"
"70242897","53"
"70213075","5"
"70213074","1"
"70213073","2"
"70213072","1"
"70294113","1"
"70242900","1"
"70242899","1"
"70287605","1"
"70053412","54"
"70053412","3"
"70053412","90"
"80131616","14"
"80131616","12"
"80131616","51"
"80131616","67"
"81020653","18"
"80174367","4"
"80174367","1"
"80217312","10"
"80217312","20"
"80217312","67"
"80217312","32"
"80217312","5"
"80209006","1"
"80209006","14"
"80220692","1"
"80117531","2"
"80153131","6"
"80991400","1"
"80991400","9"
"81059388","18"
"80231156","29"
"81002145","29"
"80191045","29"
"81029383","29"
"80241001","1"
"80178280","25"
"80119555","3"
"80158270","1"
"70302836","6"
"81034763","5"
"81034763","30"
"81044300","1"
"81010962","1"
"80094258","5"
"80159028","5"
"80179371","1"
"80201570","2"
"80225034","1"
"80044834","14"
"81049811","2"
"80214523","1"
"80214523","5"
"80216779","1"
"80201500","5"
"81049774","5"
"80182123","1"
"80221279","1"
"80201497","32"
"80134431","1"
"80198745","1"
"80168052","1"
"80167667","5"
"80038446","1"
"80059410","5"
"70252885","1"
"80157760","3"
"80065220","5"
"70157452","3"
"81045349","1"
"81045349","2"
"80124726","1"
"70301279","1"
"81002591","1"
"80123777","1"
"80109296","8"
"81017530","12"
"81017530","10"
"81017530","14"
"81017530","30"
"80190130","21"
"80190130","8"
"80190130","57"
"80190130","1"
"80226357","2"
"80061160","1"
"80133550","5"
"80103313","2"
"80092925","1"
"80094723","5"
"81010869","1"
"80188883","1"
"81010873","76"
"81010864","3"
"81010866","1"
"80175332","5"
"81047510","1"
"80011541","1"
"80065327","1"
"81010872","1"
"70123648","29"
"80177416","3"
"70127628","6"
"80050106","1"
"80220000","6"
"80220000","19"
"80220000","27"
"80134779","1"
"80159955","29"
"80013282","1"
"70167133","1"
"70039645","2"
"80214583","14"
"80213299","1"
"80214579","1"
"80214579","39"
"80214579","19"
"80214579","51"
"80170119","2"
"80119235","1"
"80039717","3"
"80016401","2"
"70278931","2"
"70305955","2"
"81051693","5"
"81051693","1"
"81051693","37"
"80109295","1"
"80046599","1"
"80071048","27"
"70299043","1"
"80002073","1"
"80002074","1"
"80100937","1"
"80081863","1"
"80155793","5"
"80155793","14"
"80155793","30"
"80023667","6"
"80191608","2"
"80163279","2"
"80119233","1"
"80117555","18"
"80184208","2"
"80170368","2"
"80100261","1"
"80097376","2"
"81026327","2"
"80224060","1"
"81027190","5"
"81071868","2"
"80013712","2"
"80057509","60"
"80138915","1"
"70202577","27"
"80013283","1"
"80118004","2"
"70281600","22"
"80003151","6"
"80003152","3"
"80012477","2"
"80003153","2"
"70296573","2"
"70202579","2"
"80236133","2"
"81069254","2"
"80223050","29"
"70251896","2"
"80198735","2"
"80134969","45"
"80134969","5"
"80134969","14"
"70166234","2"
"60031404","2"
"81031652","30"
"80108610","1"
"80217121","19"
"80117596","3"
"81060040","8"
"81005266","3"
"81063743","6"
"81071666","9"
"81071666","6"
"81071666","27"
"81071666","30"
"80219974","40"
"80219974","5"
"80219974","1"
"80219974","60"
"80219974","19"
"80157137","1"
"80217826","1"
"80177414","1"
"80226233","2"
"80098490","1"
"81024494","1"
"70176656","5"
"81027396","25"
"80223123","3"
"80214581","1"
"80223731","20"
"80211728","5"
"80211728","98"
"80211728","51"
"80211728","99"
"80211728","1"
"80226338","1"
"80121386","1"
"80158772","23"
"80152627","14"
"80152627","30"
"80152627","33"
"80022456","1"
"80149259","18"
"70307570","29"
"80081337","5"
"80081337","1"
"81057246","19"
"70295974","58"
"80209153","1"
"80222025","1"
"80161850","5"
"80161850","1"
"80161850","14"
"80161850","30"
"80107808","55"
"80154508","8"
"80123910","5"
"80123910","14"
"80103428","8"
"80113673","1"
"80113673","40"
"80013271","43"
"81004511","5"
"80989337","1"
"80191555","2"
"80117551","5"
"80184625","40"
"80184154","1"
"70100084","5"
"80106438","1"
"70295085","10"
"80159877","1"
"81043345","1"
"80208091","10"
"80208091","4"
"81052266","6"
"81067757","1"
"81015076","5"
"80095232","30"
"80095232","1"
"81067758","5"
"70002291","14"
"70002291","30"
"70002291","45"
"70002291","13"
"81050193","1"
"81067759","37"
"80045203","29"
"80188051","5"
"81043346","5"
"81045069","5"
"80216820","1"
"80216820","4"
"81026667","1"
"70056686","1"
"81067761","2"
"80992672","1"
"81050194","5"
"81045308","5"
"80186863","5"
"81043343","1"
"80988834","1"
"80144372","1"
"80201612","40"
"80202087","1"
"80201816","1"
"80201816","5"
"80201605","51"
"80201605","30"
"80201605","12"
"80201605","14"
"80201609","1"
"80201609","25"
"80198794","40"
"70116577","3"
"70121660","1"
"70120167","1"
"80201622","1"
"80201817","1"
"80082749","5"
"80065214","5"
"80152155","1"
"80158801","25"
"80158801","1"
"70137744","2"
"70137744","14"
"80158803","2"
"80167461","8"
"80157565","2"
"80007215","2"
"80204889","6"
"81071972","40"
"80244853","4"
"80244853","3"
"80244853","1"
"80167498","1"
"80227304","27"
"80118913","2"
"80081987","1"
"80134968","1"
"80134887","1"
"80150604","1"
"80046696","6"
"70118368","8"
"70118368","1"
"80038290","1"
"81074663","1"
"81012294","1"
"80013293","8"
"80241304","5"
"80147513","6"
"80147513","100"
"80057749","1"
"80103818","1"
"80103818","76"
"80141788","1"
"80106791","8"
"80174429","14"
"81037273","2"
"60022998","20"
"80205595","8"
"80205595","1"
"81063028","20"
"60003378","20"
"81063160","2"
"70132722","2"
"81045891","1"
"81059656","2"
"81001413","2"
"80080618","2"
"81059603","2"
"80994282","2"
"80220013","2"
"80220013","47"
"81059643","2"
"80065492","1"
"81050118","43"
"81048914","1"
"81048916","14"
"81048916","30"
"81048910","1"
"81048910","30"
"80997225","18"
"80220228","19"
"81059663","30"
"70101697","1"
"80106984","5"
"80106984","1"
"80211627","40"
"81059684","1"
"81059816","40"
"81059816","1"
"81063049","1"
"80104316","28"
"80208661","5"
"81063480","1"
"81063480","5"
"81035127","29"
"80199689","28"
"81063084","1"
"81059649","1"
"81059856","1"
"81059856","5"
"81059812","6"
"70045919","1"
"80141928","28"
"80198055","5"
"80186731","1"
"80195654","16"
"80170992","1"
"80227121","1"
"80222248","1"
"80078037","1"
"70251218","1"
"80217040","8"
"80172958","40"
"80171291","6"
"80234290","1"
"80063658","1"
"80168231","1"
"80005332","1"
"80060060","14"
"80060060","13"
"80091866","4"
"80017528","1"
"80093105","39"
"80093105","30"
"80134682","14"
"80154179","1"
"80156767","2"
"80157242","2"
"60036691","2"
"80161851","2"
"80152745","2"
"80167843","2"
"80093829","2"
"80042371","2"
"81004748","2"
"80225595","2"
"80065491","2"
"80149141","2"
"80160347","1"
"80160347","8"
"80098200","2"
"80091245","1"
"80081410","2"
"70117322","2"
"81157385","2"
"81033201","5"
"81033201","1"
"70253594","2"
"70266069","2"
"70035037","2"
"81016342","2"
"70152959","2"
"70144331","5"
"70144331","1"
"80178974","2"
"80157086","1"
"70089214","2"
"60020906","1"
"60002808","2"
"70129396","2"
"70087087","2"
"80156405","2"
"80103392","2"
"80158044","2"
"80098288","2"
"80109535","2"
"70103762","2"
"80223271","2"
"81016408","2"
"80189522","2"
"80201490","2"
"80993105","2"
"80191044","3"
"80191044","8"
"80191044","1"
"80191044","4"
"80999067","2"
"81003741","2"
"70063484","2"
"81087498","1"
"81172740","2"
"81172756","2"
"81075536","2"
"80223779","2"
"81068687","2"
"81172758","2"
"81146370","2"
"80228274","2"
"80213588","2"
"70120340","6"
"80987516","5"
"80987516","1"
"81019391","5"
"81019391","1"
"80240027","2"
"80126997","2"
"81172868","8"
"81172868","2"
"80177346","2"
"81002594","2"
"80117746","2"
"80142615","5"
"80105691","5"
"81029841","5"
"81083590","1"
"81212801","1"
"80211229","5"
"80204730","25"
"80187435","1"
"80104103","1"
"81188871","1"
"81135440","43"
"81055408","1"
"80187306","1"
"80988989","29"
"80117080","1"
"80042368","1"
"60034116","5"
"70211474","5"
"81177444","1"
"81213876","1"
"70056728","19"
"81161834","8"
"247747","1"
"70064205","25"
"81219073","14"
"60003405","1"
"70053010","19"
"70053010","8"
"70053010","14"
"81038225","16"
"81038225","1"
"70062701","25"
"81213889","39"
"70005055","25"
"60029461","25"
"81213893","25"
"372195","29"
"372195","1"
"20255593","5"
"70059328","1"
"81213888","25"
"60024927","1"
"70006866","1"
"20077944","1"
"21028086","5"
"21028086","1"
"22040803","8"
"70054380","3"
"60020236","18"
"20765027","1"
"81109078","5"
"81213885","1"
"70129075","5"
"60001407","1"
"70295531","14"
"70295531","13"
"17457622","25"
"20712279","1"
"70051840","16"
"81213895","14"
"24073896","1"
"81221913","14"
"70040912","5"
"70018445","1"
"81213877","15"
"81213877","27"
"81213877","6"
"81213882","11"
"81213882","12"
"81224811","1"
"81224839","39"
"81213896","2"
"60003097","1"
"81213887","5"
"896678","2"
"81217436","2"
"81221914","18"
"70072558","6"
"60002818","30"
"20257617","28"
"70059284","51"
"60001404","27"
"60001404","15"
"60001404","54"
"81213879","1"
"81213898","1"
"81213898","14"
"81213898","29"
"28371873","8"
"17016471","30"
"70065255","5"
"81217438","1"
"81213873","1"
"81213874","19"
"81203251","14"
"81213884","1"
"81213884","8"
"81045989","14"
"81045989","38"
"81045990","1"
"70059483","1"
"80108207","1"
"70043231","5"
"81020868","1"
"81029634","1"
"81045515","29"
"81045517","1"
"81032812","39"
"81032812","1"
"80232095","14"
"80232095","29"
"60004393","1"
"70026468","1"
"81045512","40"
"81045512","5"
"81045512","34"
"81045512","8"
"81045513","1"
"81029647","5"
"81026251","5"
"81026251","2"
"81026251","1"
"81031650","14"
"81006261","25"
"81045509","1"
"81045510","29"
"70298389","1"
"81045530","43"
"81045511","29"
"70266169","8"
"70266169","1"
"80198350","21"
"80198350","5"
"80198350","1"
"80190585","1"
"80210716","5"
"80230402","25"
"70205634","1"
"80230465","1"
"80144691","1"
"80221778","5"
"80184972","1"
"80208084","40"
"80208084","1"
"70205710","1"
"70205714","2"
"70236010","40"
"80208212","28"
"80218432","1"
"80115134","14"
"80115134","13"
"80098284","1"
"80024132","25"
"81054849","43"
"80220761","43"
"80087891","43"
"81030762","30"
"80022613","29"
"80163263","38"
"80163263","1"
"80154689","18"
"81078397","1"
"80221271","27"
"80103374","1"
"81012943","101"
"81012943","51"
"80044536","28"
"70213471","28"
"80208337","5"
"80208337","19"
"80208337","27"
"80208337","1"
"70132228","38"
"70132228","1"
"80194671","5"
"80192950","56"
"80163430","29"
"70253398","29"
"81043135","56"
"80185375","56"
"80097519","56"
"80988062","8"
"80240277","40"
"81024730","25"
"81024730","1"
"80217475","14"
"80217475","3"
"80217475","29"
"80151663","27"
"81024717","1"
"80194558","1"
"80194558","40"
"80995577","1"
"80995577","19"
"80244708","14"
"80244708","13"
"80136332","40"
"80136332","14"
"80136332","21"
"80082739","1"
"81228864","3"
"81094074","17"
"81010817","21"
"81010817","5"
"81010817","31"
"81010817","14"
"81010817","12"
"81037848","2"
"81044813","29"
"81044813","1"
"81172726","8"
"81172726","1"
"81029400","40"
"80141781","1"
"70253590","1"
"80204885","1"
"80116839","1"
"80116839","25"
"80225085","14"
"81150338","2"
"80213020","1"
"80013773","5"
"80098103","8"
"80098103","30"
"80098103","51"
"80211991","39"
"80182473","1"
"80214478","1"
"80182034","1"
"80037129","1"
"80037176","5"
"80037176","1"
"80037484","1"
"80120301","1"
"80083594","8"
"81164603","1"
"81000505","1"
"81045499","1"
"81164636","1"
"81037697","2"
"80208235","1"
"80219127","16"
"80219127","8"
"80219127","1"
"80052828","8"
"80190840","1"
"80190840","8"
"80225526","1"
"80195377","93"
"80145086","5"
"80145086","1"
"80145086","30"
"80145086","10"
"80145086","13"
"80042177","1"
"80244123","2"
"81104634","4"
"80997338","1"
"80210736","1"
"81020728","1"
"80153226","8"
"80153226","30"
"80153226","14"
"80153226","1"
"80171023","1"
"80171023","5"
"80107989","1"
"80168161","5"
"80168161","29"
"80168161","1"
"80158649","4"
"80158649","23"
"80134885","1"
"80134885","8"
"80136548","1"
"80097363","19"
"81014479","5"
"81039096","1"
"80989338","1"
"80131551","1"
"81032874","8"
"81032874","1"
"80165247","2"
"81172830","2"
"80207124","2"
"80999643","2"
"80196789","2"
"80196789","30"
"81032872","2"
"81032873","29"
"80200596","2"
"80997339","1"
"80997339","51"
"80109551","28"
"81020973","2"
"81019341","2"
"81007175","2"
"80223098","73"
"80132411","2"
"80092839","1"
"80092835","1"
"81157169","2"
"81172897","2"
"80126996","2"
"80174451","1"
"80189685","1"
"81001097","1"
"70270949","53"
"81008536","1"
"80232740","6"
"70221084","1"
"80107030","5"
"80142140","2"
"80117628","1"
"60030245","2"
"70271592","1"
"80046144","29"
"80046145","3"
"80202133","1"
"81004280","1"
"81036338","2"
"80206847","1"
"80164930","2"
"80115102","1"
"80106265","29"
"80098467","1"
"80098467","102"
"80098491","2"
"80081754","2"
"80989919","2"
"81018239","2"
"80205978","2"
"80189806","1"
"80190279","2"
"80155902","3"
"80155902","4"
"80155902","1"
"80206057","25"
"80105358","1"
"80108691","1"
"80019503","30"
"81031373","14"
"80241410","3"
"80166467","5"
"80218939","2"
"80175314","3"
"80023921","3"
"81070659","17"
"81045765","4"
"81018634","3"
"80039602","3"
"80090672","3"
"80012535","17"
"70137790","39"
"70137790","30"
"70137790","14"
"81048551","17"
"80058477","18"
"80058477","8"
"81000861","60"
"81039381","13"
"81026363","3"
"70221348","25"
"70221348","1"
"80013772","51"
"80013772","1"
"80013474","5"
"70184051","1"
"80232329","1"
"80000644","40"
"80145625","1"
"70264416","1"
"80144803","28"
"80117627","28"
"80104983","28"
"80127459","8"
"80127459","14"
"80127459","1"
"80101609","43"
"80074933","8"
"80074933","29"
"80074933","12"
"80188605","5"
"81159258","29"
"81213155","1"
"60021525","1"
"80057585","5"
"70059026","13"
"70059026","14"
"70224999","5"
"70224999","2"
"70224999","11"
"70278990","1"
"70181734","25"
"80205232","5"
"80205232","1"
"81135444","1"
"70254352","2"
"70254352","5"
"70254352","8"
"70254352","1"
"81213153","8"
"70001237","40"
"70114467","1"
"81213149","1"
"70110883","1"
"60004509","42"
"81235603","1"
"70262614","29"
"70262614","1"
"60022041","40"
"81213152","1"
"70202336","37"
"80998331","32"
"81026453","1"
"81025946","1"
"81026475","1"
"81036745","1"
"81026478","1"
"81034632","1"
"81034633","2"
"81034634","1"
"81034635","53"
"80988832","2"
"80179556","1"
"80188902","40"
"NA","2"
"81045054","2"
"81026477","5"
"70117674","1"
"80036412","12"
"70213120","1"
"80214013","2"
"80104116","11"
"80104116","5"
"80104116","67"
"80197310","3"
"80220783","1"
"80220783","8"
"80177441","1"
"80210182","1"
"80173711","1"
"80018252","2"
"80203788","14"
"80227673","87"
"80227673","7"
"80227673","76"
"80219340","2"
"80218784","4"
"80218784","23"
"80218783","23"
"80223049","25"
"80217545","32"
"80217545","10"
"80217545","12"
"80217545","11"
"80203784","29"
"80106230","23"
"80106230","4"
"70003680","5"
"80216662","23"
"80059446","2"
"80093295","50"
"80115112","23"
"80126211","23"
"80126211","4"
