"show_id","tema_id"
"81167492","40"
"80198623","13"
"80198623","29"
"80198623","8"
"81062853","2"
"81062853","14"
"81062853","8"
"80220814","13"
"80220814","1"
"80220814","9"
"81046962","13"
"81046962","1"
"81046962","9"
"80150242","19"
"80150242","16"
"80213403","18"
"80233024","19"
"80233024","8"
"80233024","10"
"81039393","11"
"81039393","27"
"81039393","30"
"1193180","18"
"1193180","26"
"70251894","19"
"70251894","10"
"80180619","6"
"80180619","20"
"80180619","21"
"80077923","3"
"80173542","14"
"80173542","16"
"80233408","2"
"80233408","14"
"80233408","8"
"70142888","13"
"70142888","17"
"81005561","18"
"81005561","8"
"81048548","14"
"81048548","16"
"81048548","8"
"81045052","2"
"81045052","14"
"81045052","8"
"80079428","18"
"80079428","26"
"80096786","19"
"80096786","8"
"80096786","10"
"80200744","18"
"80097725","1"
"80097725","14"
"80128657","18"
"80128657","34"
"70295415","1"
"80125627","14"
"80125627","8"
"81037970","14"
"81037970","8"
"81037970","40"
"81037984","13"
"81037984","2"
"81037984","8"
"81037986","14"
"81037986","8"
"81037986","17"
"81037985","2"
"81037985","8"
"81037985","17"
"80153895","19"
"80153895","10"
"70026431","19"
"70026431","8"
"70026431","17"
"80020885","14"
"80020885","8"
"80002667","19"
"80002667","10"
"80174974","33"
"80174974","6"
"80174974","35"
"80213400","2"
"80213400","16"
"80148595","2"
"80148595","14"
"80148595","8"
"80038358","13"
"80038358","8"
"80997687","25"
"80997687","6"
"80997687","22"
"80237347","4"
"80998427","14"
"80998427","16"
"80998427","8"
"80090370","33"
"80090370","5"
"80090370","23"
"81000860","14"
"81000860","8"
"81000860","26"
"81030789","2"
"81030789","14"
"81030789","16"
"81020635","6"
"81020635","20"
"81020635","22"
"80134893","1"
"80134893","9"
"81047683","14"
"81034697","5"
"81034697","6"
"81034697","28"
"81049950","2"
"81049950","19"
"81049950","8"
"81047677","1"
"81047677","18"
"80188596","2"
"80188596","14"
"80188596","8"
"80189656","4"
"81016360","18"
"81016360","40"
"70307659","2"
"70307659","14"
"80224476","18"
"80224476","8"
"80133549","3"
"80081958","14"
"80081958","8"
"81035398","14"
"81035398","8"
"70113347","14"
"70113347","31"
"70113347","8"
"80097389","2"
"80097389","14"
"80097389","16"
"80221639","1"
"80221639","2"
"70099120","2"
"70099120","14"
"70099120","40"
"81024718","14"
"81024718","8"
"81024718","26"
"21028726","3"
"80019930","1"
"80141960","25"
"80141960","5"
"80141960","6"
"80226168","6"
"80226168","32"
"80226168","22"
"81006825","2"
"81006825","8"
"81006825","17"
"81213891","8"
"81213891","10"
"498716","39"
"498716","2"
"498716","15"
"80220085","13"
"80220085","9"
"80244855","18"
"80244855","31"
"80244855","8"
"80134966","3"
"80220813","13"
"80220813","2"
"80220813","9"
"81048561","14"
"81048561","16"
"81048561","8"
"80237903","3"
"81026705","14"
"81026705","8"
"80244929","11"
"80244929","6"
"80122209","14"
"80122209","8"
"80122209","9"
"80109193","2"
"80109193","14"
"80109193","31"
"80208468","18"
"80208468","8"
"80214582","18"
"80168198","18"
"80117940","2"
"80117940","8"
"80998786","18"
"81047898","14"
"81047898","8"
"81047898","17"
"81057249","14"
"81057249","16"
"81057249","8"
"81047900","14"
"81047900","8"
"81047899","14"
"81047899","31"
"81047899","8"
"81047901","14"
"81047901","31"
"81047901","8"
"70261978","25"
"70261978","11"
"70261978","6"
"70279637","36"
"80049171","36"
"80048250","25"
"80048250","11"
"80048250","12"
"80189619","6"
"80189619","22"
"80099016","8"
"80099016","9"
"80099016","10"
"80123792","6"
"80123792","7"
"80123792","22"
"80132792","5"
"80132792","11"
"80132792","6"
"60024962","18"
"60024962","26"
"81031181","14"
"81031181","8"
"80107084","2"
"80118100","5"
"80118100","11"
"80196589","3"
"80183089","3"
"80125818","1"
"80192138","3"
"80169801","36"
"80239629","19"
"80239629","8"
"80145141","25"
"80145141","6"
"80145141","22"
"80991879","5"
"80991879","11"
"80991879","6"
"80180171","6"
"80180171","32"
"80180171","28"
"81023638","2"
"81023638","8"
"80223052","13"
"80223052","8"
"81020577","6"
"81020577","20"
"81020577","21"
"80190283","13"
"80190283","8"
"80226612","5"
"80226612","11"
"80233925","1"
"80233925","2"
"81021098","14"
"81021098","8"
"81021098","26"
"80194737","2"
"80194737","16"
"80194737","8"
"80214406","6"
"80214406","32"
"80214406","21"
"80192062","3"
"80193614","2"
"80193614","14"
"80193614","17"
"80117453","3"
"70296733","18"
"70109891","1"
"70109891","2"
"70109891","9"
"80003479","13"
"80003479","8"
"80003479","9"
"80163053","2"
"80163053","16"
"80208684","3"
"80124680","3"
"80073486","11"
"80073486","12"
"70302480","3"
"80175405","18"
"80175405","8"
"80175290","5"
"80175290","11"
"80214777","2"
"80079427","3"
"81026986","5"
"81026986","6"
"81026986","22"
"80216146","6"
"80216146","20"
"80216146","22"
"80149575","2"
"80149575","8"
"80149575","17"
"80144448","14"
"80144448","8"
"80100936","2"
"80192420","14"
"80192420","8"
"80192420","17"
"81160763","11"
"81160763","12"
"81054827","6"
"81054827","28"
"81054827","22"
"81020692","6"
"81020692","20"
"81020692","22"
"771476","13"
"771476","39"
"771476","2"
"80213401","18"
"80213401","19"
"80198056","2"
"80198056","14"
"80198056","16"
"80208083","18"
"80208083","8"
"80045818","18"
"80195429","3"
"80158485","2"
"80198661","19"
"80198661","10"
"80119375","2"
"80119375","16"
"70271454","14"
"70271454","16"
"80207371","13"
"80207371","8"
"81035279","18"
"80134721","14"
"80134721","9"
"81041182","2"
"81041182","16"
"81038575","11"
"81020612","6"
"81020612","20"
"81020612","22"
"81038976","18"
"81038976","8"
"80988257","18"
"80988257","8"
"81023713","14"
"81023713","16"
"81023713","8"
"81038583","11"
"81038583","6"
"80144442","11"
"80174219","16"
"80174219","8"
"80174219","10"
"80215322","6"
"80215322","20"
"80215322","7"
"80133139","18"
"81127902","14"
"81127902","10"
"80995039","6"
"80995039","22"
"80995039","35"
"81062580","6"
"81062580","27"
"80191988","3"
"80180373","41"
"80117452","3"
"80152003","13"
"80152003","9"
"70268449","18"
"70268449","8"
"81147285","19"
"70120142","2"
"70120142","26"
"80996973","6"
"80996973","22"
"80996973","38"
"70142824","1"
"70142824","2"
"81235729","14"
"81235729","16"
"80057599","14"
"80057599","8"
"80057599","10"
"81093113","13"
"81093113","29"
"81093113","1"
"80049358","14"
"81050192","14"
"70141971","13"
"70141971","9"
"70114021","2"
"70114021","16"
"70275751","14"
"70275751","16"
"70275751","34"
"80216224","3"
"70098902","14"
"80118718","19"
"80118718","8"
"60022265","1"
"60022265","2"
"81026003","14"
"81026003","16"
"81026003","8"
"80997602","14"
"80997602","8"
"80997602","10"
"81062828","5"
"81062828","11"
"80169611","8"
"80169611","9"
"80169611","10"
"81144867","14"
"81127333","13"
"81127333","16"
"60000878","13"
"60000878","2"
"60000878","14"
"81000864","18"
"81047445","14"
"81047445","8"
"81052265","2"
"81052265","8"
"81052265","10"
"81045085","2"
"81045085","8"
"81050190","16"
"81050190","10"
"81045065","8"
"81045065","10"
"70205712","42"
"70205712","5"
"70205712","6"
"80028965","5"
"80028965","6"
"80028965","7"
"81020716","6"
"81020716","20"
"81020716","22"
"81050191","10"
"80202078","13"
"80202078","14"
"80202078","8"
"81047446","19"
"81047446","8"
"81000511","13"
"81000511","8"
"80218104","3"
"80997719","18"
"81044856","19"
"81044856","8"
"81044857","19"
"81044857","8"
"80154682","14"
"80154682","9"
"80158543","13"
"80158543","8"
"80158543","9"
"80216543","18"
"80223136","14"
"80223136","16"
"80189955","18"
"80189955","8"
"80195807","18"
"80116307","13"
"80116307","14"
"80116307","8"
"80228321","8"
"80228321","17"
"80156940","14"
"80156940","8"
"80156940","26"
"80222177","1"
"80222177","14"
"80222177","40"
"80224233","13"
"80224233","8"
"80224233","40"
"80168300","18"
"80228282","14"
"80228282","16"
"80228282","8"
"70114977","14"
"70114977","8"
"70114977","26"
"80105342","18"
"80105342","40"
"80119140","18"
"80119140","8"
"70285683","14"
"70285683","16"
"80141338","14"
"80141338","8"
"80015154","8"
"80015154","10"
"80106440","14"
"80106440","16"
"80106440","34"
"80128690","19"
"80128690","16"
"80128690","8"
"80156769","14"
"80156769","8"
"80141337","14"
"80141337","8"
"70118799","13"
"70118799","14"
"70118799","8"
"70137753","13"
"70137753","8"
"80221553","4"
"80221553","21"
"81060049","3"
"70244163","14"
"70244163","16"
"81221851","13"
"81221851","14"
"81221851","8"
"81009823","18"
"81020668","6"
"81020668","22"
"70298946","14"
"70298946","16"
"80144144","14"
"80144144","8"
"80144144","17"
"80106504","2"
"80106504","14"
"80106504","16"
"80141335","14"
"80141335","16"
"80239306","4"
"80239306","21"
"80239306","22"
"80115030","14"
"70291114","19"
"70291114","10"
"81044299","14"
"81044299","8"
"70113534","14"
"70113534","40"
"80113667","14"
"80113667","8"
"80137087","18"
"80137087","8"
"80096955","19"
"80096955","10"
"80125593","5"
"80125593","6"
"80125593","7"
"81173792","18"
"81113919","2"
"81113919","14"
"81113919","8"
"70065107","14"
"70065107","17"
"80990532","19"
"80990532","10"
"80108149","14"
"80108149","8"
"70120182","18"
"70120182","26"
"80173395","2"
"80173395","16"
"80226236","18"
"80226236","8"
"80187307","3"
"80098203","14"
"80098203","16"
"80081960","2"
"80081960","14"
"80081960","8"
"81221873","1"
"81221873","2"
"81036539","2"
"81036539","14"
"81036539","8"
"80210995","6"
"80210995","27"
"80210995","20"
"80191048","18"
"80191048","26"
"80197526","25"
"80197526","6"
"80197526","21"
"80245041","14"
"80245041","16"
"80245041","8"
"80202273","2"
"80202273","14"
"80170870","14"
"80170870","16"
"80237329","21"
"80237329","22"
"80190519","25"
"80190519","5"
"80190519","6"
"81183491","5"
"81183491","6"
"81183491","22"
"81011449","5"
"81011449","28"
"81011449","21"
"70253597","13"
"70253597","14"
"70253597","16"
"70199239","13"
"80099306","13"
"80099306","14"
"484369","39"
"484369","15"
"484369","19"
"81074060","6"
"81074060","27"
"81074060","21"
"70202600","22"
"81021294","6"
"81021294","28"
"81021294","22"
"80192136","3"
"80109128","19"
"80109128","8"
"80109128","10"
"80187188","18"
"80187188","31"
"80117811","3"
"80095649","4"
"80095649","21"
"70084788","14"
"60036237","1"
"60036237","2"
"80014637","1"
"60000407","14"
"70202138","1"
"70202138","2"
"81035731","14"
"81035731","8"
"1181488","2"
"1181488","17"
"70308046","2"
"81167119","6"
"81167119","32"
"81167119","20"
"80108158","2"
"60024942","14"
"81028791","33"
"81028791","30"
"60000891","14"
"70021648","1"
"70021648","2"
"1151188","2"
"1151188","15"
"1151188","14"
"81184681","4"
"374651","1"
"374651","39"
"374651","2"
"70124183","16"
"70124183","10"
"60026106","14"
"60026106","16"
"60026106","8"
"70041162","2"
"70041162","9"
"70082268","13"
"70082268","19"
"70082268","9"
"70019004","14"
"70019004","40"
"70128701","2"
"1151721","14"
"1151721","10"
"60029363","13"
"60029363","9"
"80032636","13"
"80032636","9"
"60002003","13"
"60002003","9"
"1179574","19"
"1179574","9"
"81103093","2"
"60000393","15"
"60000393","19"
"60000393","10"
"60026114","19"
"60026114","10"
"70042687","19"
"523650","1"
"523650","14"
"70104894","19"
"70081015","1"
"70081015","2"
"70100448","1"
"70100448","2"
"70118155","1"
"70118155","2"
"70044594","13"
"70044594","9"
"81088083","19"
"81088083","8"
"81088083","10"
"11819467","13"
"11819467","9"
"70065096","1"
"70065096","2"
"70065096","26"
"70000091","2"
"70000091","15"
"70019506","2"
"70019506","17"
"70150473","13"
"70131314","13"
"70131314","9"
"70131314","10"
"70284281","2"
"70284281","14"
"70284281","8"
"81084305","3"
"60021788","1"
"60021788","2"
"60021788","9"
"70112732","2"
"70112732","14"
"60021790","2"
"60021790","17"
"60031236","13"
"60032563","13"
"673843","2"
"673843","15"
"673843","40"
"1180086","10"
"281550","39"
"281550","14"
"281550","26"
"70125232","1"
"81167137","6"
"81167137","32"
"81167137","22"
"81211681","1"
"81211681","2"
"60000440","14"
"60000440","16"
"81217437","14"
"81217437","16"
"81217437","8"
"60000480","2"
"60000480","14"
"60000480","8"
"80117557","22"
"80117557","23"
"70021634","2"
"70021634","17"
"70112500","14"
"70112500","16"
"70112500","9"
"786137","14"
"60034568","1"
"60034568","2"
"80197991","5"
"80197991","11"
"80197991","6"
"70050507","14"
"70050507","8"
"70050507","9"
"70125581","19"
"70125581","10"
"846071","13"
"81085364","29"
"81085364","1"
"81140307","14"
"81140307","8"
"81140307","17"
"80188351","6"
"80188351","32"
"80188351","20"
"70128695","13"
"70128695","19"
"70128695","9"
"80095807","13"
"70121008","2"
"81167101","6"
"81167101","32"
"81167101","22"
"60000870","2"
"60000870","19"
"70260512","13"
"80135276","19"
"60035996","10"
"60000409","1"
"60000409","2"
"80201590","22"
"60022396","39"
"60022396","2"
"60022396","17"
"28631029","1"
"28631029","2"
"60022058","1"
"60022058","2"
"70077544","14"
"70077544","19"
"70077544","26"
"60023856","1"
"60023856","2"
"1029730","13"
"1029730","2"
"60029154","13"
"60029154","9"
"70103524","13"
"70103524","9"
"70021631","19"
"81012487","6"
"81012487","32"
"81012487","20"
"81044551","27"
"404067","19"
"404067","10"
"70020296","39"
"70020296","16"
"70020296","10"
"70021652","13"
"70021652","2"
"70061763","13"
"70061763","2"
"70113006","19"
"70105370","2"
"70105370","17"
"60004484","13"
"60004484","9"
"60004483","13"
"60004483","9"
"5670479","13"
"5670479","17"
"60001808","2"
"60001807","2"
"60001807","15"
"793907","39"
"793907","14"
"793907","40"
"60001854","3"
"20159719","13"
"60024914","19"
"60024914","10"
"60000209","14"
"60000209","10"
"60033108","2"
"60033108","15"
"60033108","19"
"1064058","2"
"1064058","19"
"1064058","9"
"60021377","2"
"60021377","19"
"60021377","9"
"60033107","2"
"60033107","19"
"60033107","9"
"80066084","2"
"80066084","19"
"80066084","9"
"1067876","39"
"1067876","14"
"70117902","2"
"70117902","14"
"70117902","17"
"60001396","19"
"60001396","10"
"22007250","13"
"22007250","2"
"22007250","9"
"60020949","1"
"60020949","39"
"60020949","2"
"60011597","13"
"70100379","2"
"70100379","17"
"70209245","14"
"70209245","16"
"70209245","34"
"70045863","14"
"70045863","26"
"70045863","17"
"70045866","14"
"70045866","16"
"80999981","2"
"80999981","8"
"80999981","17"
"60022056","13"
"60022056","14"
"80016588","13"
"80016588","9"
"70011207","1"
"70011207","2"
"60027689","1"
"60027689","2"
"80239710","16"
"80177342","5"
"80177342","21"
"80177342","22"
"80108616","14"
"80108616","16"
"70084799","13"
"70084799","1"
"70084799","9"
"60010487","13"
"60010487","1"
"60010487","39"
"60011649","13"
"60011649","1"
"60011649","39"
"60010488","13"
"60010488","1"
"60010488","39"
"60004476","2"
"60004476","15"
"70299748","14"
"70299748","26"
"80214621","18"
"80214621","34"
"80245709","2"
"80245709","14"
"70117299","14"
"70117299","16"
"70117299","17"
"16944044","13"
"16944044","2"
"16944044","16"
"81045060","14"
"81045060","16"
"81045060","8"
"60031284","14"
"70256512","3"
"70058019","10"
"81046846","29"
"81046846","1"
"880640","39"
"880640","15"
"880640","14"
"81052279","8"
"81052279","10"
"81052277","14"
"81052277","16"
"81052277","8"
"60026139","13"
"60026139","14"
"70101375","14"
"70101375","16"
"70101375","8"
"408911","13"
"408911","15"
"408911","9"
"80195885","14"
"80195885","16"
"80195885","34"
"80209379","27"
"70307648","14"
"70307648","16"
"70307648","10"
"70174741","3"
"60023619","13"
"60023619","40"
"70023960","13"
"80201623","2"
"80201623","14"
"80201623","8"
"80202086","2"
"80202086","14"
"80202086","8"
"80190844","18"
"80201626","14"
"80201626","8"
"80195653","1"
"80195653","2"
"80195653","14"
"80084756","14"
"80084756","16"
"80084756","8"
"70117122","14"
"70117122","8"
"80197427","18"
"80197427","8"
"80192627","18"
"80192627","8"
"80202713","18"
"80202713","8"
"80084454","14"
"80084454","16"
"80084454","8"
"70204980","33"
"70204980","6"
"80196217","18"
"80208908","2"
"80208908","16"
"80208908","8"
"80167491","19"
"80167491","16"
"80206907","10"
"80202905","14"
"80202905","8"
"60035870","39"
"60035870","14"
"60035870","8"
"80074065","14"
"80074065","8"
"80074065","26"
"80201809","2"
"80201809","8"
"80201809","17"
"80228146","13"
"80228146","8"
"70169918","18"
"70169918","26"
"80201810","2"
"80201810","14"
"80201810","8"
"80221637","14"
"80221637","8"
"80197301","18"
"19207412","14"
"19207412","8"
"19207412","26"
"80217436","18"
"80217436","31"
"80201618","2"
"80201618","8"
"80201618","17"
"70128225","2"
"70128225","8"
"70128225","9"
"80020131","1"
"70286028","1"
"80020036","1"
"70301472","1"
"70286029","1"
"80196138","18"
"80138615","18"
"80138615","26"
"70297799","14"
"70297799","16"
"70297799","8"
"80131236","14"
"80131236","8"
"70297439","33"
"70297439","4"
"80184547","18"
"80184547","26"
"70116578","2"
"70116578","14"
"70116578","8"
"80202908","2"
"80202908","8"
"80184135","14"
"80184135","16"
"80184135","10"
"80139199","13"
"80139199","14"
"80139199","8"
"80208830","14"
"80208830","8"
"80201813","14"
"80201813","8"
"80186459","5"
"80186459","6"
"80186459","22"
"80155790","14"
"80155790","16"
"80155790","8"
"1065372","10"
"80159566","19"
"80159566","10"
"80201815","2"
"80201815","14"
"80201815","8"
"80217857","18"
"80217857","14"
"80217857","8"
"80194813","11"
"70114043","2"
"70114043","14"
"70114043","8"
"80140364","6"
"80140364","20"
"80140364","22"
"80158376","18"
"80158376","8"
"80140617","6"
"80140617","20"
"80140617","22"
"80154688","14"
"80154688","8"
"80154688","10"
"70060010","1"
"70060010","2"
"80140939","6"
"80140939","20"
"80140939","21"
"80140490","6"
"80140490","20"
"80140490","21"
"80011026","14"
"80011026","16"
"80011026","8"
"80117742","2"
"80117742","16"
"80117742","34"
"80140938","6"
"80140938","20"
"80140938","21"
"80147318","14"
"80147318","8"
"80152741","14"
"80152741","8"
"80097375","18"
"80097375","8"
"80145085","18"
"80145085","8"
"80144141","18"
"80118002","14"
"80118002","8"
"80141033","6"
"80141033","20"
"80141033","21"
"80140362","6"
"80140362","20"
"80140362","21"
"80036832","18"
"80036832","8"
"70213235","4"
"70221672","4"
"70221672","21"
"70213085","4"
"70213084","4"
"70213083","4"
"70213082","4"
"70213081","4"
"70213080","4"
"70213079","4"
"70213078","4"
"70213077","4"
"70213076","4"
"70221673","4"
"70221570","36"
"70221571","1"
"70221569","36"
"80008257","4"
"80092837","36"
"70259568","4"
"70242898","1"
"70242898","9"
"70242897","36"
"70213075","4"
"70213074","4"
"70213073","4"
"70213072","4"
"70294113","4"
"70242900","1"
"70242899","1"
"70287605","4"
"70053412","14"
"70053412","16"
"70053412","10"
"80131616","1"
"80131616","14"
"80131616","31"
"81020653","6"
"81020653","20"
"81020653","22"
"80174367","18"
"80217312","19"
"80217312","8"
"80217312","10"
"80209006","18"
"80209006","8"
"80220692","5"
"80220692","6"
"80220692","22"
"80117531","2"
"80117531","17"
"80153131","19"
"80153131","8"
"80991400","14"
"80991400","40"
"81059388","1"
"81059388","2"
"80231156","1"
"80231156","2"
"81002145","6"
"81002145","27"
"81002145","7"
"80191045","18"
"80191045","26"
"81029383","14"
"81029383","16"
"81029383","8"
"80241001","5"
"80241001","6"
"80241001","7"
"80178280","13"
"80178280","14"
"80178280","8"
"80119555","1"
"80158270","2"
"80158270","8"
"80158270","17"
"70302836","1"
"70302836","26"
"70212989","11"
"70212989","12"
"81034763","2"
"81034763","34"
"81044300","6"
"81044300","21"
"80151370","2"
"80151370","26"
"80151370","17"
"81010962","13"
"81010962","8"
"81010962","9"
"80094258","2"
"80094258","14"
"80094258","16"
"80159028","26"
"80159028","3"
"80179371","28"
"80179371","22"
"80201570","2"
"80201570","19"
"80201570","16"
"80225034","1"
"80225034","2"
"80044834","14"
"80044834","10"
"81049811","5"
"81049811","6"
"81049811","22"
"80214523","5"
"80214523","6"
"80214523","32"
"80216779","3"
"80201500","25"
"80201500","5"
"80201500","6"
"81049774","6"
"81049774","22"
"80182123","33"
"80182123","6"
"80182123","20"
"80221279","5"
"80221279","6"
"80221279","22"
"80201497","14"
"80201497","16"
"80201497","34"
"80134431","13"
"80134431","9"
"80198745","14"
"80198745","10"
"80168052","18"
"80168052","8"
"80167667","18"
"80038446","13"
"80038446","14"
"80038446","16"
"80059410","3"
"70252885","13"
"80157760","19"
"80157760","10"
"80065220","14"
"80065220","16"
"70157452","37"
"81045349","6"
"81045349","32"
"81045349","20"
"80124726","3"
"70301279","14"
"81002591","18"
"81002591","31"
"80123777","14"
"80123777","8"
"80123777","10"
"80109296","14"
"80109296","16"
"80109296","8"
"81017530","18"
"81017530","40"
"80190130","2"
"80061160","18"
"80133550","3"
"80103313","14"
"80103313","34"
"80092925","14"
"80092925","8"
"80092925","17"
"80094723","13"
"80094723","2"
"80094723","8"
"81010869","2"
"81010869","8"
"81010869","17"
"80188883","2"
"80188883","14"
"80188883","8"
"81045072","14"
"81045072","16"
"81045072","8"
"81010873","2"
"81010873","14"
"81010873","8"
"81010864","2"
"81010864","8"
"81010866","2"
"81010866","8"
"81010866","17"
"80175332","14"
"80175332","8"
"80175332","17"
"81047510","14"
"81047510","8"
"80011541","14"
"80011541","8"
"80011541","17"
"80065327","14"
"80065327","8"
"80065327","17"
"81010872","14"
"81010872","8"
"81010872","17"
"70123648","2"
"70123648","8"
"80177416","5"
"80177416","22"
"70127628","2"
"70127628","14"
"70127628","8"
"80050106","2"
"80050106","8"
"80050106","17"
"80220000","36"
"80134779","3"
"80159955","13"
"80159955","8"
"80013282","3"
"70167133","2"
"70167133","14"
"70167133","16"
"70039645","3"
"80214583","2"
"80214583","14"
"80214583","17"
"80213299","14"
"80213299","16"
"80214579","19"
"80214579","16"
"80214579","9"
"80170119","18"
"80170119","8"
"80119235","14"
"80119235","8"
"80039717","13"
"80039717","17"
"80016401","18"
"80016401","8"
"70278931","16"
"70278931","10"
"70305955","1"
"70305955","14"
"81051693","14"
"81051693","16"
"81051693","8"
"80109295","19"
"80109295","8"
"80109295","10"
"80046599","5"
"80046599","6"
"80046599","7"
"80071048","13"
"80071048","8"
"70299043","33"
"70299043","6"
"80002073","13"
"80002073","29"
"80002073","8"
"80021983","13"
"80021983","29"
"80021983","8"
"80002074","13"
"80002074","29"
"80002074","8"
"80100937","14"
"80100937","16"
"80100937","10"
"80081863","4"
"80155793","6"
"80155793","32"
"80155793","21"
"80023667","1"
"80023667","9"
"80191608","14"
"80191608","8"
"80163279","6"
"80163279","20"
"80163279","21"
"80119233","9"
"80119233","10"
"80117555","5"
"80117555","22"
"80184208","5"
"80184208","11"
"80184208","6"
"80170368","11"
"80100261","13"
"80100261","16"
"80100261","9"
"80097376","18"
"80097376","8"
"80992973","3"
"81026327","14"
"81026327","8"
"80224060","2"
"80224060","14"
"80224060","16"
"81027190","14"
"81027190","16"
"81027190","8"
"81071868","14"
"81071868","16"
"81071868","8"
"80013712","13"
"70292939","18"
"80057509","14"
"80138915","25"
"80138915","11"
"80138915","6"
"70202577","11"
"80013283","11"
"80118004","1"
"80118004","18"
"80118004","8"
"70281600","5"
"70281600","11"
"80003151","18"
"80003151","8"
"80003152","18"
"80003152","8"
"80012477","18"
"80012477","8"
"80003153","18"
"80003153","8"
"70296573","18"
"70202579","11"
"80236133","14"
"80236133","8"
"80236133","10"
"81069254","14"
"81069254","8"
"80223050","14"
"80223050","8"
"80223050","10"
"70251896","14"
"80198735","14"
"80134969","3"
"70166234","18"
"60031404","3"
"81031652","18"
"81031652","34"
"80108610","18"
"80108610","8"
"80217121","1"
"80217121","14"
"80217121","8"
"80117596","14"
"80117596","8"
"80117596","26"
"81060040","19"
"81060040","10"
"81005266","19"
"81005266","9"
"81063743","14"
"81063743","16"
"81063743","8"
"81071666","11"
"81071666","12"
"80219974","13"
"80219974","9"
"80097140","5"
"80097140","28"
"80097140","22"
"80157137","11"
"80157137","27"
"80217826","3"
"80177414","14"
"80177414","8"
"80177414","17"
"80226233","2"
"80226233","14"
"80226233","8"
"80098490","2"
"80098490","14"
"80098490","16"
"81024494","14"
"81024494","16"
"81024494","34"
"70176656","1"
"70176656","2"
"81027396","11"
"80223123","18"
"80214581","10"
"80223731","13"
"80223731","14"
"80223731","8"
"80211728","14"
"80211728","8"
"80211728","10"
"80121386","8"
"80121386","10"
"80158772","1"
"80158772","18"
"80152627","1"
"80152627","26"
"80022456","11"
"80149259","13"
"80149259","29"
"80149259","19"
"70307570","1"
"70307570","2"
"80081337","1"
"80081337","2"
"81057246","14"
"81057246","8"
"70295974","6"
"70295974","22"
"70295974","35"
"80209153","13"
"80222025","5"
"80222025","11"
"80161850","14"
"80161850","16"
"80161850","8"
"80107808","13"
"80154508","6"
"80154508","32"
"80154508","20"
"80123910","14"
"80123910","16"
"80123910","8"
"80103428","13"
"80103428","8"
"80113673","14"
"80113673","8"
"80113673","10"
"80013271","13"
"80013271","14"
"80013271","8"
"81004511","18"
"80989337","19"
"80191555","3"
"80117551","21"
"80117551","22"
"80117551","30"
"80184625","14"
"80184625","17"
"80184154","11"
"80184154","6"
"70100084","14"
"70100084","16"
"70100084","34"
"80106438","2"
"80106438","14"
"80106438","16"
"70295085","13"
"70295085","9"
"80159877","14"
"80208091","2"
"80208091","14"
"80208091","34"
"81052266","14"
"81052266","8"
"81052266","9"
"81067757","14"
"81067757","8"
"81015076","18"
"80095232","2"
"80095232","14"
"80095232","16"
"81067758","14"
"81067758","16"
"81067758","8"
"70002291","14"
"70002291","8"
"81050193","14"
"81050193","10"
"81067759","2"
"81067759","14"
"81067759","8"
"80188051","11"
"80188051","21"
"81045069","14"
"81045069","8"
"81045069","17"
"80216820","14"
"80216820","31"
"81026667","13"
"70056686","2"
"70056686","8"
"70056686","17"
"81067761","14"
"81067761","8"
"81045551","5"
"81045551","11"
"81045551","6"
"80992672","2"
"80992672","16"
"80992672","8"
"81050194","19"
"81050194","10"
"81045308","6"
"81045308","7"
"81045308","35"
"80186863","28"
"80186863","24"
"80186863","38"
"70109378","2"
"70109378","8"
"70109378","17"
"81043343","2"
"81043343","14"
"81043343","16"
"80988834","2"
"80988834","8"
"80144372","13"
"80144372","14"
"80144372","8"
"80201612","13"
"80201612","14"
"80201612","8"
"80202087","13"
"80202087","14"
"80202087","8"
"80201816","2"
"80201816","14"
"80201816","8"
"80201605","14"
"80201605","8"
"80235135","5"
"80235135","6"
"80235135","22"
"80201609","8"
"80201609","17"
"80198794","6"
"80198794","22"
"80198794","24"
"70116577","14"
"70116577","8"
"70116577","26"
"70121660","14"
"70121660","8"
"70120167","13"
"70120167","8"
"70120167","9"
"80201622","14"
"80201622","31"
"80201622","8"
"80201817","14"
"80201817","8"
"80082749","14"
"80082749","16"
"80082749","8"
"80065214","14"
"80065214","16"
"80152155","2"
"80152155","8"
"80158801","6"
"80158801","32"
"80158801","22"
"70137744","18"
"70137744","26"
"80158803","6"
"80158803","32"
"80158803","20"
"80167461","8"
"80167461","10"
"80157565","14"
"80157565","8"
"80007215","18"
"80007215","8"
"80007215","40"
"80204889","27"
"80204889","20"
"81071972","2"
"81071972","16"
"80244853","3"
"80167498","3"
"80227304","2"
"80227304","8"
"80227304","17"
"80118913","11"
"80081987","2"
"80081987","16"
"80134968","3"
"80134887","2"
"80134887","14"
"80134887","8"
"80150604","6"
"80150604","32"
"80150604","22"
"80046696","2"
"80046696","14"
"80046696","17"
"70118368","13"
"70118368","14"
"70118368","8"
"80168084","18"
"80038290","18"
"81074663","18"
"81012294","14"
"81012294","16"
"81012294","8"
"80013293","14"
"80013293","8"
"80241304","14"
"80241304","16"
"80147513","13"
"80147513","14"
"80147513","8"
"80057749","33"
"80057749","6"
"80103818","2"
"80103818","8"
"80141788","3"
"80106791","18"
"80106791","8"
"80174429","41"
"81037273","18"
"60022998","2"
"60022998","14"
"60022998","8"
"80205595","6"
"80205595","7"
"80205595","22"
"81063028","11"
"60003378","14"
"60003378","16"
